,"When I work in a group, I do higher quality work.","When I work in a group, I end up doing most of the work.",The work takes more time to complete when I work with other students.,My group members help explain things that I do not understand.,"When I work in a group, I am able to share my ideas.",My group members make me feel that I am not as smart as they are.,The material is easier to understand when I work with other students.,The workload is usually less when I work with other students.,My group members respect my opinions.,I feel I am part of what is going on in the group.,I prefer when one student regularly takes on a leadership role.,I prefer when the leadership role rotates between students.,I do not think a group grade is fair.,I try to make sure my group members learn the material.,I learn to work with students who are different from me.,My group members do not care about my feelings.,I let the other students do most of the work.,I feel working in groups is a waste of time.,I have to work with students who are not as smart as I am.,When I work with other students the work is divided equally.,We cannot complete the assignment unless everyone contributes.,I prefer to take on tasks that I’m already good at.,I prefer to take on tasks that will help me better learn the material.,I also learn when I teach the material to my group members.,I become frustrated when my group members do not understand the material.,Everyone’s ideas are needed if we are going to be successful.,"When I work with other students, we spend too much time talking about other things.",My group did higher quality work when my group members worked on tasks together.,My group did higher quality work when group members worked on different tasks at the same time.,"You have a certain amount of physics intelligence, and you can’t really do much to change it.",Your physics intelligence is something about you that you can change.,"You can learn new things, but you can’t really change your basic physics intelligence."
619,0.0,0.5,-1.0,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,-1.0,0.5,0.5,-1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0
620,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.6,0.2,0.2
621,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,1.0,-1.0,0.5,-1.0,-1.0,0.5,0.5,0.5,0.0,0.5,-1.0,0.5,0.5,0.5,0.5,-0.2,-0.2,-0.2
622,1.0,0.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.5,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.0,1.0,0.5,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,1.0,1.0,1.0
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2
624,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,-1.0,0.5,-1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
625,0.0,0.5,0.5,0.5,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.0,-1.0,-1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,-0.2,0.2,-0.2
626,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.5,1.0,1.0,-1.0,0.5,0.0,0.5,0.5,-1.0,0.5,-1.0,-1.0,0.5,0.5,0.5,0.0,1.0,-1.0,1.0,0.5,0.5,0.5,0.6,0.6,0.6
627,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,-1.0,-1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.6,0.6,0.6
628,0.5,0.5,-1.0,1.0,1.0,-1.0,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,-1.0,0.0,-1.0,-1.0,0.5,-1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,-0.2,0.2,-0.2
629,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,-1.0,0.5,0.5,-1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,-1.0,0.6,0.6,0.6
630,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.2,-0.2,-0.2
632,0.0,-1.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.5,1.0,0.5,-1.0,1.0,0.0,0.0,1.0,1.0,0.6,1.0
633,0.0,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.0,-1.0,0.5,1.0,0.5,-1.0,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,-0.2,0.2,-0.2
634,0.0,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.5,-1.0,0.0,-1.0,-1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.6,1.0
635,0.0,1.0,1.0,1.0,1.0,-1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.5,-1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,-1.0,0.5,-1.0,0.5,0.5,0.6,0.6,0.6
636,0.5,0.5,0.5,1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0
637,0.5,0.0,0.5,0.5,0.5,-1.0,0.5,0.5,1.0,1.0,0.5,-1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,-0.2,0.2,-0.2
638,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,-1.0,-1.0,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.2,1.0
639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
640,0.5,0.0,0.5,0.5,1.0,-1.0,0.5,0.5,0.0,1.0,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,-1.0,0.0,0.0,1.0,1.0,1.0
641,0.0,0.5,0.5,0.5,0.5,-1.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,-1.0,0.5,-1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,-1.0,0.5,0.0,0.2,0.6,0.2
642,1.0,0.5,-1.0,1.0,0.5,-1.0,1.0,0.5,1.0,0.5,0.5,0.5,-1.0,0.0,0.0,-1.0,-1.0,-1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,-0.2
643,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,-1.0,0.5,-1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.6,1.0,0.6
644,0.5,1.0,0.5,0.5,0.5,-1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,-1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-0.2,-0.6,0.2
645,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.0,0.6,-1.0,0.2
646,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,-1.0,0.0,0.0,0.5,0.5,0.0,-1.0,-1.0,0.0,-1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.6,0.6,0.6
647,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6
648,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,-1.0,0.5,1.0,-1.0,-1.0,-1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,-0.2,1.0,0.2
649,0.0,0.5,0.5,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,-1.0,0.5,0.5,0.5,-1.0,-1.0,0.5,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.6,1.0
650,0.0,1.0,1.0,0.0,0.5,-1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,-1.0,-1.0,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.6,0.6,0.6
651,1.0,0.5,-1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,-1.0,-1.0,-1.0,0.5,0.5,1.0,1.0,1.0,-1.0,1.0,-1.0,0.5,1.0,-0.6,0.2,-0.6
652,1.0,0.5,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,-1.0,0.0,0.5,0.5,0.5,0.5,0.5,-1.0,1.0,-1.0,1.0,1.0,0.6,-0.6,0.6
653,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.6,0.6,0.6
654,0.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,-1.0,0.2,-1.0
655,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,-1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.6,1.0,0.6
656,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,-1.0,0.5,0.0,0.5,0.0,0.2,-0.6,0.2
657,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,-1.0,-1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.6,0.6,0.6
658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,0.2
659,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
660,0.5,0.5,0.5,1.0,0.5,-1.0,0.5,0.5,1.0,1.0,0.5,0.0,0.5,0.5,0.5,-1.0,0.5,-1.0,0.5,0.5,0.0,0.5,0.5,0.5,-1.0,1.0,0.5,0.5,0.0,0.6,1.0,1.0
661,-1.0,0.5,1.0,0.5,1.0,-1.0,-1.0,-1.0,0.5,1.0,0.5,-1.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,1.0,-1.0,-1.0,0.5,1.0,1.0,1.0,-1.0,-1.0,-1.0,0.5,1.0,1.0,1.0
662,0.5,0.5,0.5,0.5,1.0,-1.0,1.0,1.0,0.5,1.0,0.0,1.0,-1.0,0.5,0.5,-1.0,-1.0,0.5,0.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.6,0.6,0.6
663,0.5,0.5,0.5,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,-1.0,-1.0,-1.0,0.0,0.5,0.5,0.5,1.0,1.0,-1.0,1.0,-1.0,1.0,0.0,0.6,0.6,0.2
664,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.5,-1.0,-1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.2,0.6,0.6
665,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,-1.0,-1.0,0.5,0.5,0.5,1.0,0.0,1.0,-1.0,0.5,0.0,0.5,0.5,0.6,0.6,0.6
666,0.5,0.5,0.0,1.0,0.5,-1.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,-1.0,-1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.6,1.0
667,0.0,-1.0,-1.0,0.5,1.0,-1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,-1.0,-1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,-1.0,0.5,0.5,0.6,0.6,0.6
669,0.0,1.0,0.5,0.5,0.5,-1.0,0.5,-1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.0,-1.0,-1.0,-1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,1.0
670,0.0,1.0,1.0,0.0,0.5,0.5,-1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,0.0,1.0,0.5,-1.0,0.5,0.0,-1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,-1.0,0.5,0.6,0.6,0.6
671,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,-1.0,-1.0,-1.0,0.0,0.0,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5,1.0,-0.2,0.2,-0.2
672,0.5,0.5,0.5,0.0,0.5,-1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,-1.0,-1.0,0.5,-1.0,0.5,0.0,0.5,0.0,0.0,-1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0
673,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.6,-0.6,0.6
674,0.5,0.0,0.5,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.5,-0.2,0.2,-0.2
676,0.0,1.0,0.5,1.0,1.0,-1.0,0.5,-1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.5,0.5,-1.0,0.5,0.5,-1.0,0.5,0.5,1.0,1.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.6,1.0
677,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,-1.0,0.5,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.6,0.2
678,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,1.0,-1.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.5,0.6,0.6,0.6
679,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.0,-1.0,0.5,-1.0,0.5,1.0,1.0,0.0,0.5,0.0,0.0,1.0,-1.0,0.5,0.5,1.0,0.6,1.0
680,0.5,0.0,0.0,1.0,0.5,-1.0,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.0,-1.0,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,1.0,0.2
681,0.0,-1.0,0.5,1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,1.0,-1.0,1.0,1.0,0.5,-1.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,-1.0,0.0,0.5,1.0,1.0,1.0
682,0.5,0.5,0.5,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.6,0.6,0.6
683,0.0,1.0,0.0,0.5,1.0,-1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.0,-1.0,-1.0,-1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0
684,0.5,-1.0,0.5,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,1.0,1.0,1.0,-1.0,1.0,0.5,0.5,0.5,0.6,1.0,1.0
685,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.0,1.0,0.0,0.5,-1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.6,1.0
686,0.5,1.0,0.5,0.5,1.0,-1.0,0.5,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.5,-1.0,0.0,0.0,0.0,-1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.6,0.6,0.2
687,0.5,0.5,0.5,1.0,0.5,-1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,1.0,-1.0,1.0,0.5,1.0,1.0,-0.2,0.2,-0.2
688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.6,0.6,0.2
689,0.0,0.0,0.0,1.0,0.5,-1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,0.5,-1.0,0.0,-1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.6,0.6
690,0.5,0.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,-1.0,0.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,1.0,0.0,-0.6,0.6,-0.6
691,0.0,1.0,0.5,0.5,1.0,-1.0,0.5,0.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,-1.0,0.5,-1.0,0.5,0.0,1.0,0.5,1.0,1.0,-1.0,1.0,0.0,0.5,0.0,1.0,1.0,-0.2
692,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,-1.0,0.5,-1.0,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,1.0
693,0.5,1.0,0.5,0.5,0.5,-1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,0.5,-1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.2,0.2,-0.2
694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.2,0.2
695,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,-1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
696,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,-1.0,0.5,0.0,-1.0,-1.0,0.0,0.0,0.5,-1.0,0.5,0.5,0.5,0.5,-0.2,-0.2,-0.2
697,0.5,1.0,0.0,0.5,1.0,-1.0,0.5,-1.0,0.5,1.0,0.5,0.5,0.5,-1.0,0.5,0.5,-1.0,1.0,1.0,-1.0,0.5,0.5,1.0,0.5,1.0,0.5,-1.0,0.5,0.5,0.6,1.0,1.0
698,0.5,0.0,0.5,0.5,0.0,-1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.0,0.0,0.5,-1.0,0.5,1.0,1.0,0.5,0.5,-1.0,0.5,0.0,1.0,1.0,0.6
699,0.5,0.0,0.5,0.5,1.0,-1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,-1.0,0.0,0.5,0.0,0.5,-1.0,0.5,0.5,1.0,-1.0,1.0,0.5,1.0,0.5,1.0,0.6,1.0
700,0.5,0.5,0.5,0.5,1.0,-1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,0.5,-1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.6,0.6,0.6
701,1.0,1.0,0.5,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-1.0,1.0,0.5,1.0,1.0,1.0
702,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,-1.0,-1.0,0.0,-1.0,0.5,1.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.2,0.6
703,1.0,0.5,0.0,0.5,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,-1.0,-1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6,0.6,0.6
704,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,-1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.5,0.0,0.5,0.5,-1.0,1.0,0.6,0.2,0.2
705,0.5,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,-0.2,-0.2,-0.6
706,1.0,-1.0,-1.0,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.5,-1.0,0.5,-1.0,0.0,0.5,0.5,0.5,0.0,1.0,-1.0,1.0,0.5,0.5,0.5,0.2,0.2,-0.2
707,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.6,-0.6,0.6
708,0.0,-1.0,0.5,1.0,1.0,-1.0,0.5,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.5,-1.0,-1.0,0.5,-1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,1.0,1.0,1.0
709,0.0,0.5,0.5,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.5,0.5,0.5,0.5,1.0,-1.0,1.0,0.5,1.0,1.0,0.6,1.0,0.6
710,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,-1.0,0.5,0.0,0.6,0.2,0.2
711,0.5,0.5,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,-1.0,0.5,0.5,1.0,1.0,0.6
712,0.5,0.0,0.0,1.0,0.5,-1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,-1.0,-1.0,0.5,-1.0,0.5,0.5,0.5,1.0,0.5,-1.0,1.0,-1.0,0.5,0.5,1.0,1.0,1.0
713,1.0,0.0,0.5,1.0,1.0,-1.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,-1.0,1.0
714,0.5,0.5,-1.0,0.0,0.5,-1.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,-1.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,-1.0,0.5,0.5,-0.6,0.6,-0.6
715,1.0,0.5,0.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.5,1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,0.5,1.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0
716,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,-1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,1.0
717,0.0,0.0,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.6,0.6
718,0.5,0.5,0.5,1.0,1.0,-1.0,1.0,0.5,1.0,1.0,0.0,0.5,-1.0,0.0,1.0,-1.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,-1.0,-1.0,1.0,0.6,-0.6,0.6
719,0.5,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,-1.0,-1.0,-1.0,0.0,0.5,0.5,0.5,0.5,1.0,-1.0,1.0,0.5,0.5,1.0,0.6,-0.6,0.6
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.2,-0.2
721,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.5,0.0,0.5,0.5,0.0,0.5,-1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.6,0.6,0.2
