,"When I work in a group, I end up doing most of the work.",The work takes more time to complete when I work with other students.,My group members help explain things that I do not understand.,My group members make me feel that I am not as smart as they are.,The material is easier to understand when I work with other students.,The workload is usually less when I work with other students.,My group members respect my opinions.,I feel I am part of what is going on in the group.,I do not think a group grade is fair.,I try to make sure my group members learn the material.,I learn to work with students who are different from me.,My group members do not care about my feelings.,I feel working in groups is a waste of time.,I have to work with students who are not as smart as I am.,When I work with other students the work is divided equally.,We cannot complete the assignment unless everyone contributes.,I prefer to take on tasks that I’m already good at.,I prefer to take on tasks that will help me better learn the material.,I also learn when I teach the material to my group members.,I become frustrated when my group members do not understand the material.,Everyone’s ideas are needed if we are going to be successful.,"You have a certain amount of physics intelligence, and you can’t really do much to change it.",Your physics intelligence is something about you that you can change.,"You can learn new things, but you can’t really change your basic physics intelligence."
788,5.0,5.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.166666666666667,1.6666666666666667,4.166666666666667
789,2.0,2.0,4.0,2.0,4.0,4.0,4.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,4.0,4.0,1.0,2.0,2.5,3.3333333333333335,2.5
790,2.0,5.0,5.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,1.0,3.0,4.0,4.0,2.0,2.0,4.0,5.0,2.0,3.0,1.0,4.166666666666667,4.166666666666667,4.166666666666667
791,2.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,3.0,5.0,1.0,1.0,2.0,2.0,4.0,2.0,5.0,4.0,4.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
792,2.0,1.0,4.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,3.0,1.0,1.0,4.0,4.0,5.0,5.0,3.0,3.0,4.0,4.166666666666667,3.3333333333333335,2.5
793,3.0,3.0,3.0,1.0,4.0,3.0,5.0,5.0,3.0,3.0,3.0,3.0,4.0,4.0,2.0,1.0,3.0,3.0,1.0,4.0,2.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
794,2.0,1.0,5.0,3.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,2.0,1.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
795,3.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.3333333333333335,2.5,3.3333333333333335
796,4.0,2.0,1.0,2.0,4.0,4.0,4.0,5.0,5.0,1.0,4.0,1.0,2.0,2.0,2.0,5.0,4.0,1.0,4.0,5.0,4.0,2.5,3.3333333333333335,2.5
797,3.0,2.0,4.0,3.0,5.0,4.0,5.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
798,2.0,1.0,4.0,2.0,5.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,1.0,2.0,5.0,4.0,5.0,4.0,5.0,3.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
799,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.6666666666666667,3.3333333333333335,1.6666666666666667
800,4.0,2.0,4.0,1.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,5.0,4.0,4.0,1.0,5.0,4.166666666666667,4.166666666666667,3.3333333333333335
801,2.0,3.0,4.0,1.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,1.0,2.0,1.0,4.0,3.0,5.0,4.0,5.0,2.0,5.0,4.166666666666667,5.0,5.0
802,3.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,2.5,2.5,2.5
803,4.0,1.0,2.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,5.0,1.0,2.0,3.0,2.0,1.0,4.0,5.0,5.0,1.0,2.0,5.0,5.0,5.0
804,5.0,3.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,4.0,2.0,4.166666666666667,4.166666666666667,4.166666666666667
805,2.0,2.0,4.0,1.0,4.0,4.0,5.0,5.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,2.0,4.0,5.0,4.166666666666667,4.166666666666667
806,3.0,2.0,4.0,3.0,4.0,5.0,4.0,4.0,3.0,3.0,4.0,1.0,2.0,2.0,5.0,3.0,4.0,4.0,4.0,2.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
807,5.0,3.0,4.0,3.0,1.0,4.0,5.0,5.0,5.0,1.0,4.0,2.0,5.0,2.0,5.0,2.0,4.0,5.0,1.0,4.0,1.0,5.0,5.0,5.0
808,4.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,2.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
809,5.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,3.3333333333333335,3.3333333333333335,2.5
810,4.0,5.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,3.0,2.0,5.0,5.0,5.0,4.0,1.0,5.0,5.0,5.0,5.0
811,3.0,2.0,4.0,2.0,5.0,4.0,5.0,5.0,2.0,5.0,4.0,1.0,1.0,1.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,3.3333333333333335,4.166666666666667,2.5
812,1.0,3.0,5.0,1.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,3.0,3.0,1.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,5.0,5.0,4.166666666666667
813,2.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,1.0,1.0,3.0,5.0,3.0,5.0,5.0,5.0,1.0,5.0,4.166666666666667,5.0,5.0
814,4.0,3.0,5.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,2.0,1.0,2.0,2.0,5.0,3.0,5.0,5.0,2.0,4.0,4.166666666666667,3.3333333333333335,4.166666666666667
815,2.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,2.0,3.0,3.0,1.0,2.0,2.0,5.0,5.0,5.0,4.0,5.0,2.0,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
816,3.0,2.0,5.0,3.0,5.0,5.0,4.0,5.0,2.0,4.0,5.0,3.0,2.0,1.0,5.0,4.0,5.0,4.0,4.0,2.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
817,4.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,1.0,3.0,3.0,4.0,1.0,4.0,4.0,2.0,3.0,5.0,5.0,4.166666666666667,5.0
818,1.0,4.0,5.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,5.0
819,2.0,3.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,2.0,1.0,3.0,5.0,5.0,4.0,5.0,2.0,5.0,5.0,4.166666666666667,4.166666666666667
820,3.0,2.0,5.0,2.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0
821,3.0,2.0,4.0,3.0,4.0,4.0,5.0,5.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,2.0,4.0,4.0,5.0,1.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
822,2.0,2.0,5.0,2.0,5.0,4.0,1.0,5.0,2.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,1.0,5.0,4.166666666666667,5.0,4.166666666666667
823,3.0,3.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.3333333333333335,1.6666666666666667,2.5
824,3.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.166666666666667,3.3333333333333335,3.3333333333333335
825,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,5.0,4.166666666666667
826,3.0,2.0,4.0,1.0,4.0,5.0,4.0,5.0,2.0,5.0,4.0,2.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0
827,4.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,5.0,3.0,4.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
829,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.166666666666667,3.3333333333333335,3.3333333333333335
830,2.0,1.0,5.0,3.0,5.0,5.0,5.0,5.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,2.0,5.0,1.0,5.0,4.0,5.0,4.166666666666667,1.6666666666666667,4.166666666666667
831,3.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,5.0,5.0,1.0,2.0,3.0,3.0,4.0,4.0,4.0,5.0,1.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
832,4.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
833,4.0,4.0,3.0,1.0,3.0,4.0,5.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
834,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,4.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0
835,3.0,1.0,4.0,1.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,3.0,1.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,4.166666666666667,5.0,4.166666666666667
836,5.0,5.0,4.0,1.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,1.0,2.0,1.0,4.0,5.0,4.0,4.0,5.0,4.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
837,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.5,3.3333333333333335,2.5
838,2.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,2.0,3.0,4.0,3.0,2.0,1.0,4.0,5.0,4.0,3.0,4.0,4.0,5.0,4.166666666666667,5.0,4.166666666666667
839,4.0,2.0,5.0,2.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,1.0,3.0,4.0,5.0,5.0,3.0,4.0,3.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
840,4.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,5.0,3.0,3.0,4.0,4.0,2.5,3.3333333333333335,2.5
841,3.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,2.0,2.0,4.0,2.0,5.0,5.0,2.0,4.0,2.0,5.0,5.0,4.166666666666667,4.166666666666667
842,1.0,2.0,5.0,1.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,1.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0
843,4.0,4.0,5.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,2.0,2.0,2.0,1.0,5.0,3.0,4.0,5.0,4.0,4.0,5.0,1.6666666666666667,4.166666666666667
844,2.0,3.0,5.0,1.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,1.0,2.0,1.0,3.0,2.0,4.0,5.0,4.0,1.0,4.0,4.166666666666667,3.3333333333333335,4.166666666666667
845,2.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,4.0,2.0,4.0,3.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
846,3.0,4.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,3.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
847,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0
848,2.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,3.0,3.0,3.0,4.0,5.0,4.166666666666667,5.0
849,1.0,3.0,5.0,3.0,5.0,1.0,5.0,5.0,1.0,4.0,5.0,1.0,1.0,1.0,5.0,4.0,4.0,4.0,4.0,1.0,5.0,3.3333333333333335,3.3333333333333335,4.166666666666667
850,1.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,4.0,5.0,1.0,5.0,5.0,3.3333333333333335,5.0
851,4.0,2.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,1.0,1.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.166666666666667
852,5.0,4.0,4.0,2.0,4.0,3.0,5.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,2.0,1.0,4.0,3.0,4.0,4.0,2.0,4.166666666666667,4.166666666666667,4.166666666666667
853,3.0,2.0,4.0,2.0,4.0,5.0,5.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,5.0
854,4.0,2.0,2.0,1.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,1.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,2.0,3.0,4.166666666666667,5.0,5.0
855,3.0,3.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,3.3333333333333335,3.3333333333333335,4.166666666666667
856,4.0,4.0,3.0,1.0,2.0,4.0,5.0,4.0,4.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,5.0,3.0,4.0,4.0,2.0,5.0,4.166666666666667,5.0
857,5.0,5.0,1.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,4.0,5.0,5.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,2.5,3.3333333333333335,2.5
858,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,5.0,4.0,5.0,3.0,4.0,2.0,4.0,3.3333333333333335,4.166666666666667,3.3333333333333335
859,4.0,4.0,5.0,1.0,4.0,4.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,4.0,4.0,5.0,5.0,3.0,5.0,3.0,4.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
860,4.0,4.0,1.0,1.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,1.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,3.3333333333333335,4.166666666666667,3.3333333333333335
861,4.0,1.0,4.0,1.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,4.0,5.0,2.0,5.0,4.0,5.0,4.166666666666667,4.166666666666667,2.5
862,4.0,3.0,4.0,1.0,3.0,3.0,5.0,5.0,2.0,4.0,5.0,2.0,2.0,3.0,2.0,5.0,3.0,5.0,5.0,2.0,5.0,5.0,5.0,4.166666666666667
863,3.0,2.0,4.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,1.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,4.0,3.3333333333333335,2.5,2.5
864,1.0,2.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,4.0,4.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,5.0,5.0
865,3.0,3.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,4.0,4.0,2.0,1.0,2.0,3.0,5.0,4.0,4.0,5.0,3.0,5.0,3.3333333333333335,3.3333333333333335,2.5
866,5.0,2.0,4.0,1.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,1.0,2.0,1.0,2.0,4.0,5.0,4.0,4.0,1.0,3.0,5.0,5.0,5.0
867,4.0,3.0,3.0,2.0,4.0,3.0,4.0,5.0,2.0,4.0,4.0,3.0,2.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,3.0,2.5,4.166666666666667,3.3333333333333335
868,3.0,3.0,5.0,2.0,5.0,3.0,5.0,4.0,2.0,4.0,5.0,2.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,3.3333333333333335,5.0,2.5
869,2.0,2.0,4.0,2.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,3.0,4.0,2.0,4.0,3.3333333333333335,3.3333333333333335,4.166666666666667
870,3.0,2.0,4.0,4.0,1.0,5.0,5.0,5.0,2.0,3.0,5.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0
872,2.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,5.0,5.0,5.0
873,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,1.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,1.0,4.0,5.0,5.0,5.0
874,2.0,4.0,3.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,5.0,2.0,5.0,2.0,4.0,2.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
875,2.0,2.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,4.0,1.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,2.0,5.0,4.166666666666667,4.166666666666667,3.3333333333333335
876,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,0.8333333333333334,5.0
877,1.0,2.0,4.0,1.0,5.0,2.0,5.0,4.0,3.0,4.0,5.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,4.0,1.0,5.0,4.166666666666667,5.0,4.166666666666667
878,3.0,2.0,5.0,2.0,5.0,2.0,5.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,3.0,5.0,3.0,4.0,1.0,5.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
879,2.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,4.0,1.0,5.0,3.3333333333333335,4.166666666666667,4.166666666666667
880,2.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,2.0,5.0,5.0,1.0,1.0,2.0,4.0,3.0,4.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0
881,2.0,2.0,4.0,1.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,3.0,2.5,4.166666666666667,4.166666666666667
882,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,4.166666666666667,3.3333333333333335,3.3333333333333335
883,4.0,2.0,5.0,1.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,4.0,4.0,4.0,5.0,4.0,4.0,4.166666666666667,3.3333333333333335,4.166666666666667
884,3.0,4.0,3.0,2.0,3.0,4.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,3.0,2.0,2.0,4.0,4.166666666666667,1.6666666666666667,4.166666666666667
885,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0
886,2.0,2.0,3.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.6666666666666667,1.6666666666666667,1.6666666666666667
887,4.0,3.0,3.0,2.0,4.0,2.0,5.0,4.0,2.0,4.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
888,1.0,1.0,4.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,4.0,2.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
889,1.0,1.0,5.0,2.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0
890,5.0,5.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.166666666666667,4.166666666666667,4.166666666666667
891,2.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,5.0,4.166666666666667,4.166666666666667
893,1.0,1.0,4.0,1.0,5.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,3.0,2.0,4.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
894,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,4.166666666666667,4.166666666666667,4.166666666666667
895,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,3.0,3.0,3.3333333333333335,3.3333333333333335,2.5
896,4.0,5.0,4.0,1.0,4.0,2.0,5.0,5.0,2.0,5.0,5.0,2.0,1.0,1.0,4.0,5.0,5.0,4.0,5.0,2.0,5.0,4.166666666666667,5.0,5.0
897,2.0,4.0,4.0,1.0,5.0,4.0,5.0,4.0,3.0,4.0,3.0,2.0,2.0,3.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.166666666666667,3.3333333333333335,2.5
898,4.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,1.0,5.0,3.0,2.0,2.0,5.0,2.0,3.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,4.166666666666667
899,2.0,1.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,3.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,5.0,5.0,4.166666666666667
900,3.0,3.0,4.0,2.0,5.0,5.0,4.0,5.0,3.0,3.0,4.0,2.0,1.0,2.0,4.0,2.0,5.0,4.0,4.0,3.0,5.0,5.0,4.166666666666667,5.0
901,2.0,1.0,3.0,2.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,1.0,4.0,1.0,3.0,4.0,5.0,4.0,4.0,4.166666666666667,4.166666666666667,2.5
902,1.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,4.0,5.0,1.0,1.0,2.0,4.0,4.0,3.0,5.0,5.0,1.0,5.0,5.0,5.0,4.166666666666667
903,2.0,1.0,4.0,1.0,5.0,5.0,5.0,4.0,2.0,3.0,5.0,1.0,1.0,2.0,4.0,4.0,5.0,3.0,5.0,1.0,4.0,3.3333333333333335,4.166666666666667,4.166666666666667
904,3.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.166666666666667,1.6666666666666667,4.166666666666667
905,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,3.0,5.0,5.0,4.0,4.0,5.0,2.0,5.0,5.0,5.0,5.0
906,5.0,1.0,4.0,1.0,4.0,5.0,5.0,5.0,2.0,4.0,4.0,1.0,3.0,1.0,2.0,4.0,5.0,4.0,5.0,2.0,5.0,4.166666666666667,5.0,5.0
907,5.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,3.3333333333333335,3.3333333333333335,1.6666666666666667
908,1.0,2.0,5.0,1.0,5.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0
909,5.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,3.0,3.3333333333333335,3.3333333333333335,3.3333333333333335
910,2.0,5.0,5.0,2.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,1.0,2.0,3.0,5.0,4.0,2.0,4.0,4.0,2.0,3.0,4.166666666666667,4.166666666666667,4.166666666666667
911,3.0,2.0,5.0,1.0,4.0,3.0,5.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,3.3333333333333335,4.166666666666667,1.6666666666666667
912,2.0,2.0,5.0,2.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,1.0,1.0,4.0,2.0,5.0,3.0,5.0,2.0,5.0,4.166666666666667,4.166666666666667,2.5
914,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,4.0,5.0,4.166666666666667,5.0,4.166666666666667
915,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0
916,3.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,4.0,5.0,2.0,1.0,2.0,5.0,4.0,4.0,3.0,5.0,2.0,4.0,4.166666666666667,5.0,3.3333333333333335
917,2.0,1.0,4.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,4.0,3.0,1.0,3.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,3.3333333333333335,4.166666666666667,2.5
918,4.0,4.0,4.0,1.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,3.0,1.0,2.0,4.0,2.0,4.0,2.0,2.0,2.0,2.0,4.166666666666667,2.5,2.5
